id,node_id,position
13300697,122628550,1
13300702,122701893,1
13300716,355979308,2
13300747,122702095,3
13300749,122702103,1
13300750,122702110,6
13300754,354506871,13
13300762,122620823,14
13300768,122702182,5
13300817,122702430,23
13300823,122702479,6
13300828,122702498,4
13300834,1888820325,7
13300838,122702549,17
13300846,122702587,4
13300856,122702684,36
13300861,122702754,6
13300863,122702771,4
13300869,122702832,2
13300874,122702871,3
13300876,122702889,12
13300898,122703154,6
13300902,122703197,1
13300945,122703403,3
13300949,122703425,5
13300951,122703422,7
13300953,122746822,6
13300956,122703456,2
13301001,122703655,2
13301061,122703983,1
13301076,122704069,8
13301106,122704195,6
13301112,122704218,1
13301149,122704392,1
13301209,122704724,8
13301212,122627450,10
13301249,122704922,1
13301283,122645107,18
13301330,122884412,13
13301339,122705519,22
13301343,122705551,10
13301345,122705558,1
13301366,264645260,16
13301367,122705744,3
13301378,122705827,5
13301382,122705862,12
13301389,122705900,6
13301396,122660060,4
13301399,122705954,2
13301412,122706028,1
13301413,122706035,15
13301425,4402055292,10
13301448,122953804,1
13301487,122706385,2
13301494,122706426,18
13301520,122706543,1
13301535,122670699,26
13301558,122706730,4
13301583,122706971,4
13301599,122632362,3
13301645,122707280,22
13301648,122675400,6
13301656,122707340,4
13301666,353453894,3
13301689,122589426,3
13301713,122648181,7
13301718,122650831,4
13301722,122707706,9
13301730,122678882,13
13301762,122707999,13
13301767,122708023,4
13301793,122635132,8
13301811,558723813,11
13301848,343486641,20
13301854,122708514,2
13301873,122708648,27
13301877,122708666,7
13301880,122696551,6
13301887,122708705,1
13301893,122708745,1
13301911,122708883,4
13301924,122708976,9
13302003,122709480,13
13302020,122709531,2
13302032,122700611,5
13302039,122709596,2
13302044,1833772154,16
13302045,122709634,1
13302052,122664346,16
13302060,343727662,1
13302082,122709919,2
13302098,122710030,1
13302100,122710043,4
13302104,122710073,12
13302122,122710238,7
13302134,122710304,3
13302136,122710312,2
13302138,1831647602,5
13302139,122664689,1
13302162,712801038,9
13302164,122654217,39
13302166,122631905,1
13302168,122570961,32
13302183,122710684,7
13302194,122710805,6
13302197,122710851,2
13302217,122711129,1
13302220,122711143,9
13302230,122711188,2
13302245,352916366,10
13302283,122711809,21
13302284,122711821,1
13302294,122711892,1
13302301,122661511,3
13302305,122597727,3
13302312,122712105,2
13302314,568208675,41
13302320,122712282,13
13302324,122712331,15
13302337,1834957057,5
13302364,122712994,5
13302370,122713095,18
13302377,122713161,1
13302380,122713165,8
13302381,122713199,5
13302405,122713344,1
13302407,122713347,4
13302408,122713352,2
13302415,122713391,1
13302420,122641373,20
13302424,122713542,3
13302425,3581830910,3
13302440,122713615,8
13302443,337878589,4
13302456,122682418,4
13302458,122713677,2
13302478,122713742,1
13302486,122713775,5
13302497,122713871,4
13302500,353767317,3
13302507,559229324,1
13302569,331368726,6
13302583,122714437,3
13302585,2949975497,3
13302587,122602850,3
13302616,122714615,3
13302622,122714664,19
13302623,122714697,10
13302624,122714710,9
13302631,343716266,4
13302642,122714834,3
13302671,122714950,1
13302673,122714955,4
13302700,122715113,13
13302720,122715228,5
13302722,122715249,4
13302770,122715544,1
13302771,122715556,3
13302772,122715554,1
13302773,122639785,1
13302779,122715608,5
13302802,122715721,1
13302812,353742185,8
13302841,122715913,1
13302849,4981253568,3
13302853,122716010,3
13302855,353189286,2
13302864,122716063,2
13302875,122716184,4
13302878,123113240,4
13302890,122716283,12
13302898,122716347,3
13302899,122587101,2
13302904,122716370,2
13302933,122716524,16
13302942,122716570,2
13302951,122580564,12
13302953,122611619,17
13302972,122716803,7
13302985,122716883,4
13303011,122717014,4
13303023,122717073,7
13303030,122717197,16
13303033,353762176,5
13303054,122717384,5
13303058,122717402,3
13303067,122717499,3
13303094,122717829,2
13303104,122717906,13
13303109,122717924,1
13303125,122657403,6
13303135,122718080,14
13303171,122718243,7
13303175,122718272,13
13303183,1750442886,9
13303202,122718407,10
13303207,122718442,7
13303209,4033517611,2
13303211,122604946,4
13303246,122718947,5
13303255,122718977,1
13303259,122718985,3
13303260,122623843,7
13303263,353195263,6
13303276,122719130,3
13303279,4191253935,12
13303281,122677613,4
13303283,122719200,9
13303300,343494887,6
13303305,122665363,15
13303307,122652012,1
13303336,122666465,5
13303389,354506684,5
13303401,122719975,19
13303407,122720001,1
13303418,122720057,1
13303434,122720158,19
13303439,354504777,5
13303449,122720312,4
13303450,122720326,5
13303458,122720434,1
13303466,122720514,4
13303472,122720582,1
13303476,796698820,11
13303477,122720617,2
13303483,122720738,15
13303490,122720826,1
13303498,122720860,5
13303512,354227379,2
13303540,122721160,6
13303547,122721198,1
13303557,122721285,2
13303559,3643211813,5
13303562,122721330,19
13303572,122721443,6
13303573,122721449,1
13303576,122721473,1
13303581,122713670,8
13303583,122721593,3
13303584,122699353,11
13303597,122721989,3
13303598,2980028702,8
13303618,122722285,4
13303623,122722401,5
13303640,122722619,1
13303668,122722981,6
13303708,122626024,6
13303712,122723236,1
13303733,122723460,9
13303758,3504143421,1
13303763,122723712,9
13303765,353276718,2
13303771,122723749,8
13303783,122723818,1
13303800,122723913,6
13303832,122724082,32
13303850,122724253,4
13303877,122624720,9
13303881,122724439,18
13303884,122724526,16
13303906,122724712,11
13303909,122724733,48
13303936,122724893,1
13303938,122724905,4
13303964,122725092,1
13303975,122725133,4
13303980,122725174,13
13303981,122625842,5
13303982,122725202,2
13303999,122725342,2
13304006,355981379,22
13304011,122725454,4
13304048,122725640,3
13304060,122725710,3
13304097,122720603,13
13304100,353473641,3
13304145,353371551,3
13304156,122726181,2
13304159,122726187,30
13304164,122627681,2
13304169,122688712,1
13304173,122726253,11
13304179,122726344,1
13304201,122726506,2
13304202,122726504,1
13304219,122627785,6
13304221,122726583,6
13304223,122726572,2
13304325,122727139,2
13304340,122727234,3
13304343,122727252,4
13304350,122702884,14
13304352,122727324,3
13304357,3569666544,4
13304396,122727665,2
13304441,122727996,5
13304459,122728142,9
13304460,351939776,1
13304464,122728199,9
13304518,122728490,5
13304529,122728586,8
13304530,122657271,1
13304546,122728711,7
13304550,122728729,20
13304563,122728788,2
13304588,122728952,1
13304610,122729112,1
13304617,122729151,1
13304630,122729188,1
13304652,122729264,3
13304654,122729273,1
13304656,122729285,1
13304658,122729321,5
13304700,122729514,3
13304743,122729827,1
13304747,343710822,2
13304757,122729916,3
13304763,122701327,7
13304770,122729983,13
13304810,122730142,14
13304812,122730161,4
13304814,122730177,1
13304833,1920809616,10
13304843,122730415,6
13304864,353181990,8
13304867,122730535,2
13304910,122730750,1
13304917,122730781,1
13304919,122730784,1
13304930,122730849,6
13304939,122730893,1
13304947,122730960,20
13304979,122674851,8
13304981,122731075,3
13304989,122731099,31
13305034,4225146069,9
13305036,122731465,3
13305045,122731493,1
13305056,122731558,1
13305071,331368796,8
13305082,122731682,2
13305083,122629764,1
13305135,122731871,11
13305137,122731882,3
13305182,122732065,1
13305195,122702887,9
13305197,122732124,6
13305199,122732137,2
13305218,122732219,15
13305230,122732309,7
13305239,122732371,7
13305253,122732498,6
13305258,122732533,1
13305266,122732590,3
13305292,122732809,9
13305308,122732865,1
13305317,122560155,1
13305369,122733115,1
13305391,122733208,11
13305398,3226238315,21
13305403,2283655874,8
13305406,122733282,1
13305426,122733386,14
13305441,122733444,2
13305444,122733452,4
13305471,122733592,22
13305495,122733733,2
13305508,122733789,2
13305541,122733956,3
13305551,122734001,34
13305556,122734021,1
13305558,4589739356,2
13305561,122734038,2
13305563,122734047,1
13305570,122645234,3
13305571,3533909092,8
13305575,122734135,1
13305576,122734140,1
13305577,122734148,1
13305580,122734154,2
13305582,122734092,5
13305584,122734165,2
13305586,122734207,28
13305590,813762123,19
13305637,122734494,16
13305656,122734627,51
13305688,343382852,3
13305693,122569316,4
13305695,122734785,5
13305696,122734798,17
13305724,343705847,5
13305773,122735209,17
13305780,122735253,4
13305791,343801336,5
13305831,122735573,15
13305855,122735734,4
13305913,122736022,13
13305960,122736298,6
13305962,122736306,1
13305980,122736430,9
13306028,122736761,5
13306067,122737091,67
13306074,122737120,46
13306082,122737167,2
13306149,122737432,4
13306208,353679732,10
13306210,122737742,3
13306253,122737962,7
13306268,122738046,3
13306274,353764957,3
13306293,122692597,6
13306302,343479262,5
13306331,122738381,6
13306347,1702176791,7
13306357,122731556,12
13306360,122738526,6
13306362,122738542,3
13306376,122696811,32
13306391,122738799,3
13306416,122738915,1
13306424,122738964,3
13306446,122739131,8
13306459,122739218,2
13306461,122739222,11
13306462,122739229,1
13306470,122621354,13
13306482,122739290,4
13306501,122739392,61
13306533,122739513,6
13306535,5711951499,3
13306546,353682610,9
13306563,122589426,4
13306576,122739716,8
13306589,122739771,4
13306619,122739898,13
13306644,122740062,53
13306649,122740097,35
13306654,122740125,4
13306709,122740391,3
13306715,122740422,1
13306735,122740551,1
13306742,559221215,2
13306744,122735734,2
13306764,122740685,11
13306768,382902922,17
13306781,122618378,1
13306786,353680128,5
13306788,122740808,1
13306789,122740819,5
13306795,353274630,5
13306796,122740864,5
13306799,122740879,16
13306804,122740902,4
13306809,122730135,9
13306818,353771467,25
13306821,545630388,19
13306883,122691436,2
13306898,122741558,2
13306987,122741876,15
13306994,122741924,8
13306999,122741941,3
13307010,122741992,3
13307014,122713594,3
13307048,122742221,1
13307050,122742229,3
13307062,122742334,13
13307065,541336374,1
13307085,122654539,3
13307107,122742496,16
13307109,122742503,4
13307120,122742600,79
13307125,771213568,91
13307128,122742658,8
13307143,122742732,8
13307168,122734066,14
13307181,122742912,2
13307189,122742948,1
13307196,122689045,3
13307225,122743096,7
13307235,122743180,7
13307250,122743250,1
13307255,122666709,1
13307257,122743295,3
13307258,122743293,2
13307265,122665799,3
13307267,122743332,2
13307269,353077780,6
13307271,122702543,4
13307285,122743431,9
13307292,122743465,13
13307297,122743497,1
13307315,122743661,3
13307318,122743672,7
13307340,122625844,1
13307366,331366940,5
13307371,122743840,4
13307426,122652000,1
13307433,122744146,3
13307441,4313881377,4
13307456,122744214,5
13307459,122744230,10
13307492,122744362,1
13307529,122744563,4
13307531,122744588,21
13307577,122744797,12
13307579,122621180,1
13307639,122745130,1
13307642,560650768,5
13307649,122562674,25
13307654,122745215,18
13307656,122597836,7
13307662,122745283,27
13307668,122745325,16
13307672,122745369,21
13307676,122745410,24
13307678,122745327,3
13307680,122745283,2
13307683,122677659,7
13307700,1832690141,3
13307704,122745562,3
13307708,122745586,3
13307728,122745654,1
13307770,3694126747,4
13307788,122745924,2
13307799,122669211,1
13307821,122746055,6
13307845,122746145,16
13307852,122746176,3
13307866,122746242,2
13307869,354496434,2
13307895,122746362,4
13307904,1920809339,5
13307907,122746460,1
13307966,122746658,20
13307977,122746736,5
13308008,122747008,1
13308018,1822618154,31
13308045,122747271,1
13308046,122747277,5
13308058,3581524989,2
13308067,5013936300,5
13308069,122747419,3
13308080,122747472,19
13308088,353452569,11
13308090,122747518,7
13308093,122747553,18
13308095,122747566,5
13308097,122747570,1
13308122,122747695,5
13308129,122747713,10
13308137,343477794,11
13308145,122747829,3
13308154,122616857,25
13308175,122748056,13
13308188,122748144,21
13308195,343489179,4
13308201,122748225,13
13308202,122748236,2
13308244,122748452,10
13308275,122748655,10
13308303,122748805,8
13308314,122748864,6
13308328,122748927,15
13308348,122749026,4
13308351,122749039,1
13308395,122700905,3
13308400,122749321,1
13308414,122749373,5
13308418,122749392,1
13308420,122749391,11
13308440,122749546,2
13308441,122749548,3
13308443,122749556,2
13308447,354502544,7
13308511,122749990,7
13308514,122749998,6
13308527,122750054,5
13308534,122750069,8
13308540,122750101,20
13308564,122750195,10
13308627,122750613,3
13308686,122750940,2
13308691,122750969,1
13308701,4491714678,3
13308702,122751022,1
13308704,122902477,5
13308710,122751124,9
13308714,122751139,3
13308719,122751182,19
13308776,122658946,1
13308780,122751488,8
13308786,122679651,3
13308791,122659597,11
13308794,122751592,8
13308810,122751670,4
13308812,354512298,4
13308827,122751819,15
13308852,122751929,2
13308878,122752072,4
13308899,122752137,3
13308930,122752292,30
13308946,3660674069,18
13308951,3581690321,8
13308955,122680049,1
13308963,122752647,12
13308998,122616126,2
13309000,1158587241,9
13309017,122752837,1
13309018,122752843,2
13309101,122753252,4
13309110,353453090,4
13309115,122753359,2
13309133,122688709,8
13309135,122753536,1
13309142,122753578,3
13309146,122753601,2
13309147,3625632944,7
13309151,122753657,3
13309200,122753940,1
13309289,3531954540,7
13309312,122754488,6
13309318,4362251257,26
13309323,122686670,4
13309348,122754709,8
13309352,122679144,1
13309379,353185346,17
13309389,122754973,6
13309391,354227277,2
13309399,122626841,22
13309402,122565612,40
13309405,122755068,2
13309475,2939781827,24
13309478,122755499,10
13309491,122656629,1
13309498,122741866,1
13309504,122755628,5
13309506,353189573,13
13309521,122646390,11
13309526,122755786,7
13309534,122755825,4
13309620,122656221,5
13309626,343798144,4
13309631,2938316533,8
13309652,122756448,8
13309671,122694615,20
13309685,4171833457,6
13309702,5670885930,20
13309717,122756954,4
13309756,122757125,6
13309760,122640871,27
13309813,122757530,1
13309827,122757586,2
13309874,122757801,10
13309919,122758039,13
13309965,353761353,4
13309970,1833812976,4
13309971,122758316,3
13310034,122758702,2
13310038,122758729,4
13310040,122758745,10
13310050,122758787,3
13310060,122758820,3
13310063,122758828,4
13310084,122622002,14
13310102,122758990,3
13310160,122759180,2
13310185,122759246,6
13310200,122759352,34
13310204,122713552,1
13310225,122759433,7
13310230,122759511,1
13310239,1831647703,13
13310244,122731640,12
13310263,122759687,2
13310268,122632752,2
13310271,122759761,8
13310285,122759874,5
13310302,122696648,12
13310309,122760141,14
13310317,122760312,3
13310329,122760449,10
13310330,122760468,2
13310331,122760485,5
13310342,4139619769,5
13310345,122760599,1
13310375,122760776,3
13310390,122654465,13
13310392,122760919,7
13310393,122760939,7
13310412,122761159,2
13310420,122761217,12
13310424,122761250,4
13310434,122761329,1
13310441,122761380,6
13310446,3448273494,6
13310475,122761792,11
13310481,122761894,1
13310494,353682456,14
13310506,122762059,3
13310508,122760449,21
13310520,122762104,9
13310524,122747540,9
13310529,122669501,6
13310530,122762165,9
13310537,677280628,3
13310549,122762269,3
13310552,122762291,7
13310558,122762311,6
13310560,122762323,2
13310567,122762361,1
13310577,122762437,7
13310579,778707876,17
13310582,353195327,8
13310591,122762536,7
13310593,122762550,2
13310611,122755028,26
13310614,122762673,4
13310616,122708878,7
13310617,122702889,10
13310622,122650111,1
13310624,3522446849,3
13310627,122621348,10
13310629,122626120,5
13310660,122762938,14
13310683,122763024,4
13310690,122763056,1
